About,-0.07666016,-0.07861328,-0.08154297,-0.08544922,-0.07763672,-0.08300781,-0.1069336,-0.09912109,-0.1171875,-0.1650391,-0.2856445,-0.284668,-0.2075195,-0.1962891,-0.2363281,-0.2402344,-0.2695313,-0.2265625,-0.1933594,-0.1967773,-0.2133789,-0.2426758,-0.2441406,-0.2753906,-0.2939453,-0.2817383,-0.2822266,-0.2753906,-0.2587891,-0.2470703,-0.2480469,-0.2587891,-0.2553711,-0.2319336,-0.2470703,-0.2099609,-0.1967773,-0.2080078,-0.2202148,-0.2441406,-0.1870117,-0.1201172
About,-0.887207,-0.894043,-0.8842773,-0.8867188,-0.8994141,-0.8920898,-0.9174805,-0.9296875,-0.9140625,-0.9350586,-0.9882813,-0.9238281,-0.8945313,-0.8432617,-0.8144531,-0.8652344,-0.8867188,-0.9423828,-0.9272461,-0.9204102,-0.9384766,-0.9428711,-0.8999023,-0.909668,-0.9150391,-0.9238281,-0.8950195,-0.9003906,-0.8916016,-0.8881836,-0.9003906,-0.8945313,-0.8823242,-0.887207,-0.8676758,-0.840332,-0.8847656,-0.875,-0.8969727,-0.855957,-0.9003906,-0.8227539
About,0.5390625,0.5405273,0.5380859,0.5385742,0.5375977,0.5341797,0.5541992,0.5405273,0.5214844,0.5268555,0.4477539,0.4873047,0.4916992,0.472168,0.4194336,0.3959961,0.409668,0.4262695,0.4589844,0.4560547,0.4453125,0.4604492,0.4555664,0.4462891,0.4501953,0.4609375,0.4487305,0.4541016,0.4492188,0.456543,0.4580078,0.4550781,0.4731445,0.4746094,0.4931641,0.5136719,0.5395508,0.5341797,0.5424805,0.5556641,0.5854492,0.5927734
About,-0.487793,-0.4990234,-0.4873047,-0.4868164,-0.5048828,-0.7719727,-1.052246,-0.6889648,-0.3500977,-0.08398438,-0.008789063,0.1171875,0.3442383,0.3818359,0.3579102,0.3208008,0.3149414,0.04003906,-0.1503906,-0.2236328,-0.2216797,-0.2128906,-0.28125,-0.4145508,-0.4042969,-0.3603516,-0.34375,-0.3681641,-0.3320313,-0.3662109,-0.3579102,-0.4726563,-0.4384766,-0.5336914,-0.3916016,-0.2744141,-0.394043,-0.4941406,-0.5161133,-0.3261719,-0.3320313,-0.2324219
About,0.8754883,0.8686523,0.8837891,0.8759766,0.8891602,0.9443359,0.8120117,0.6318359,0.5444336,0.5600586,0.6220703,0.909668,1.087891,1.293457,1.45752,1.44043,1.401367,1.204102,0.8500977,0.644043,0.7133789,0.7768555,0.9887695,0.9882813,0.9780273,0.9404297,0.9291992,0.9282227,0.9418945,0.9282227,0.9086914,0.9331055,0.8876953,0.9125977,0.7592773,0.8154297,0.7744141,0.8085938,0.9609375,1.003906,0.9614258,0.8203125
About,0.01855469,0.01708984,0.01416016,0.01904297,0.008789063,0.002929688,-0.09912109,-0.09472656,-0.1176758,0.01660156,0.02636719,0.05273438,0.04736328,-0.02929688,-0.1289063,-0.1733398,-0.109375,-0.112793,-0.105957,-0.1230469,-0.05029297,0.03662109,0.01904297,-0.07373047,-0.09912109,-0.0546875,-0.04199219,-0.05322266,-0.05761719,-0.07617188,-0.03808594,-0.04296875,-0.08203125,-0.01660156,0.02929688,0.152832,0.121582,0.1748047,0.09423828,0.2607422,0.3276367,0.3149414
About,-1,0,2,-2,-2,-3,-2,-1,5,-3,0,-3,-3,-2,-4,-3,-2,-2,1,1,0,0,-1,-3,-1,-3,4,0,1,0,-1,-2,-1,0,-1,2,0,-2,1,0,-10,0
About,1,-1,1,-2,-2,-4,-2,-1,4,-1,3,1,1,-2,-2,-4,-1,-4,0,0,0,2,-2,1,0,-4,2,-3,2,1,-1,1,-3,2,-2,1,1,-2,1,2,-7,-1
About,1,0,-2,0,-3,-4,-3,-3,-1,1,1,-2,-2,0,-1,-2,6,-2,-2,-1,4,-2,-3,8,1,-2,-2,-1,0,1,-3,-2,-3,0,-1,1,-4,-3,0,1,-4,-2
About,-1,-2,-6,1,-8,-7,-6,-6,-2,-4,-4,-2,-5,-5,-5,0,14,0,-9,0,10,-6,-8,4,4,-9,-11,7,-4,0,-3,-3,-5,0,1,0,-5,-5,-5,-1,0,-2
About,-2,2,-2,0,4,1,-3,-4,-4,-8,-5,-4,-8,1,-10,5,5,-13,-10,-1,4,-8,-10,9,-5,-3,-3,6,-5,13,-4,-8,-4,1,5,7,-5,-6,-2,-2,-5,0
About,1,2,-3,3,-1,1,1,-4,-2,-13,-5,-3,-6,-1,-5,13,3,-11,-10,-4,7,-4,-9,18,-4,-8,-8,5,-6,8,-8,-5,-4,1,2,0,-4,-3,-2,-1,-13,-1
About,2,-1,-1,3,-1,1,2,-7,-2,-6,-12,1,0,-2,0,-4,1,12,-10,0,2,0,-3,-2,1,0,-2,2,-4,7,-3,-2,-1,0,-2,0,0,-4,10,-1,-11,-1
About,-1,-1,-3,1,1,-1,-2,-4,0,-4,-5,-2,2,-4,-2,-1,1,0,-1,1,1,2,-2,-3,0,-2,1,2,-1,1,-2,-1,0,2,0,0,2,-4,1,1,-14,1
About,-1,11,-3,-10,-16,-6,8,-6,-11,-1,-10,10,-13,11,14,-13,-13,-2,-13,-2,13,-1,-1,3,-8,2,1,-15,-4,11,-1,-2,-5,-6,-1,-2,-7,3,3,-2,2,-5
About,8,3,-4,-9,-24,7,0,-3,1,0,-14,5,-3,-14,-5,-8,-22,-4,-18,5,12,4,-2,-2,-3,-1,1,-7,-2,-1,7,-14,2,0,4,-4,5,10,1,-5,5,-3
About,-2,-3,-6,0,-1,1,-2,-4,1,-3,7,1,-4,5,3,-6,3,3,-7,8,3,3,-1,-8,-5,-5,-1,0,-4,-4,3,-5,-2,-4,-1,-8,12,-10,7,-3,0,-1
About,-3,-2,-3,-3,2,-5,2,5,-2,-6,8,0,-2,0,-8,2,1,6,-19,2,0,3,-5,2,-6,-6,-6,1,-13,-2,4,-3,-1,-2,-3,-6,-1,-2,-3,1,5,-2
About,-2,-4,-2,1,-2,3,0,18,-2,-4,3,8,0,-2,-5,0,6,7,-7,4,2,-3,0,29,-2,-9,3,1,1,-5,-1,0,-4,0,-4,-6,-1,-1,-3,-2,-2,-1
About,-5,-3,3,-5,1,-4,1,2,0,0,4,17,-5,-1,11,-3,2,4,2,4,0,-14,-6,5,-1,-14,4,5,2,3,-4,-4,1,0,-4,-5,0,-2,-4,-4,2,5
About,-7,0,5,-4,5,-6,6,5,2,1,8,16,-9,0,12,-13,-10,14,-7,2,1,-9,-16,11,-13,-15,1,2,2,1,3,-2,-1,1,-6,-3,-7,-2,2,-2,4,5
